zip,rate
44413,0.0656927463
44506,0.0656927463
44270,0.0656927463
45368,0.0656927463
44241,0.0656927463
44842,0.0656927463
44493,0.0656927463
44657,0.0656927463
43464,0.0656927463
43078,0.0656927463
43436,0.0656927463
44481,0.0656927463
44444,0.0656927463
43003,0.0656927463
44437,0.0656927463
44314,0.0656927463
44510,0.0656927463
44813,0.0656927463
44866,0.0656927463
44233,0.0656927463
45503,0.0656927463
44484,0.0656927463
44847,0.0656927463
44454,0.0656927463
44431,0.0656927463
44826,0.0656927463
44441,0.0656927463
44023,0.0656927463
44050,0.0656927463
44265,0.0656927463
43962,0.0656927463
44221,0.0656927463
44402,0.0656927463
44028,0.0656927463
45312,0.0656927463
44612,0.0656927463
44212,0.0656927463
43449,0.0656927463
43344,0.0656927463
44056,0.0656927463
45506,0.0656927463
43045,0.0656927463
44401,0.0656927463
44875,0.0656927463
44449,0.0656927463
44214,0.0656927463
44203,0.0656927463
43015,0.0656927463
44609,0.0656927463
44618,0.0656927463
44139,0.0656927463
43920,0.0656927463
43320,0.0656927463
44890,0.0656927463
44440,0.0656927463
44288,0.0656927463
44851,0.0656927463
44230,0.0656927463
43945,0.0656927463
44234,0.0656927463
45504,0.0656927463
44442,0.0656927463
43123,0.0656927463
44483,0.0656927463
44503,0.0656927463
44313,0.0656927463
44685,0.0656927463
44512,0.0656927463
44666,0.0656927463
44906,0.0656927463
43028,0.0656927463
44669,0.0656927463
43162,0.0656927463
44217,0.0656927463
45319,0.0656927463
43010,0.0656927463
44074,0.0656927463
44146,0.0656927463
44452,0.0656927463
44807,0.0656927463
44471,0.0656927463
44677,0.0656927463
43064,0.0656927463
44450,0.0656927463
44316,0.0656927463
44680,0.0656927463
44822,0.0656927463
44310,0.0656927463
44473,0.0656927463
44864,0.0656927463
43036,0.0656927463
44470,0.0656927463
44907,0.0656927463
44608,0.0656927463
45341,0.0656927463
45372,0.0656927463
44082,0.0656927463
44446,0.0656927463
43341,0.0656927463
44601,0.0656927463
44001,0.0656927463
44149,0.0656927463
43317,0.0656927463
43119,0.0656927463
44615,0.0656927463
44514,0.0656927463
44147,0.0656927463
44422,0.0656927463
44501,0.0656927463
44396,0.0656927463
44334,0.0656927463
44274,0.0656927463
43349,0.0656927463
45501,0.0656927463
44285,0.0656927463
43433,0.0656927463
44607,0.0656927463
44416,0.0656927463
44415,0.0656927463
44250,0.0656927463
44258,0.0656927463
44513,0.0656927463
44309,0.0656927463
44650,0.0656927463
44424,0.0656927463
44036,0.0656927463
44372,0.0656927463
44828,0.0656927463
44665,0.0656927463
44439,0.0656927463
43301,0.0656927463
43306,0.0656927463
44862,0.0656927463
44488,0.0656927463
44326,0.0656927463
44630,0.0656927463
44871,0.0656927463
44242,0.0656927463
44486,0.0656927463
44482,0.0656927463
44315,0.0656927463
44398,0.0656927463
44232,0.0656927463
44848,0.0656927463
44901,0.0656927463
44648,0.0656927463
44210,0.0656927463
44211,0.0656927463
44555,0.0656927463
44816,0.0656927463
44619,0.0656927463
44663,0.1262814731
44837,0.1262814731
43451,0.1262814731
43529,0.1262814731
44904,0.1262814731
44708,0.1262814731
43754,0.1262814731
43359,0.1262814731
44629,0.1262814731
44641,0.1262814731
45889,0.1262814731
43747,0.1262814731
44645,0.1262814731
44432,0.1262814731
43107,0.1262814731
43977,0.1262814731
43342,0.1262814731
43735,0.1262814731
43138,0.1262814731
43938,0.1262814731
43011,0.1262814731
43022,0.1262814731
43778,0.1262814731
43767,0.1262814731
43917,0.1262814731
43804,0.1262814731
43944,0.1262814731
43842,0.1262814731
44621,0.1262814731
43006,0.1262814731
43323,0.1262814731
43764,0.1262814731
45830,0.1262814731
45331,0.1262814731
44849,0.1262814731
43062,0.1262814731
44827,0.1262814731
44833,0.1262814731
43025,0.1262814731
44854,0.1262814731
43332,0.1262814731
43758,0.1262814731
45880,0.1262814731
43783,0.1262814731
45831,0.1262814731
44841,0.1262814731
44718,0.1262814731
43907,0.1262814731
45832,0.1262814731
45827,0.1262814731
44287,0.1262814731
44667,0.1262814731
44720,0.1262814731
43302,0.1262814731
45390,0.1262814731
45851,0.1262814731
45809,0.1262814731
45786,0.1262814731
44714,0.1262814731
43762,0.1262814731
44704,0.1262814731
43773,0.1262814731
43782,0.1262814731
43055,0.1262814731
44651,0.1262814731
43066,0.1262814731
44628,0.1262814731
45833,0.1262814731
43080,0.1262814731
45812,0.1262814731
45652,0.1262814731
44427,0.1262814731
45805,0.1262814731
43905,0.1262814731
45690,0.1262814731
43802,0.1262814731
44820,0.1262814731
43046,0.1262814731
45669,0.1262814731
43516,0.1262814731
45775,0.1262814731
45303,0.1262814731
43462,0.1262814731
43779,0.1262814731
44611,0.1262814731
44620,0.1262814731
44802,0.1262814731
43950,0.1262814731
43973,0.1262814731
45810,0.1262814731
43725,0.1262814731
43350,0.1262814731
44707,0.1262814731
45873,0.1262814731
43963,0.1262814731
45890,0.1262814731
43740,0.1262814731
44281,0.1262814731
43030,0.1262814731
43961,0.1262814731
43976,0.1262814731
43358,0.1262814731
45640,0.1262814731
43701,0.1262814731
44646,0.1262814731
45844,0.1262814731
43840,0.1262814731
45891,0.1262814731
43906,0.1262814731
45875,0.1262814731
45897,0.1262814731
44626,0.1262814731
43968,0.1262814731
43149,0.1262814731
44699,0.1262814731
43971,0.1262814731
45616,0.1262814731
43952,0.1262814731
45804,0.1262814731
45715,0.1262814731
43844,0.1262814731
43837,0.1262814731
43105,0.1262814731
43908,0.1262814731
43130,0.1262814731
43316,0.1262814731
45653,0.1262814731
44689,0.1262814731
45841,0.1262814731
43939,0.1262814731
43315,0.1262814731
45849,0.1262814731
45898,0.1262814731
43013,0.1262814731
45855,0.1262814731
43345,0.1262814731
43933,0.1262814731
43821,0.1262814731
43314,0.1262814731
44652,0.1262814731
44805,0.1262814731
44606,0.1262814731
43953,0.1262814731
45872,0.1262814731
43050,0.1262814731
45724,0.1262814731
45656,0.1262814731
44710,0.1262814731
43068,0.1262814731
43356,0.1262814731
43147,0.1262814731
45663,0.1262814731
45856,0.1262814731
43536,0.1262814731
43337,0.1262814731
43901,0.1262814731
43964,0.1262814731
43511,0.1262814731
44624,0.1262814731
45879,0.1262814731
45816,0.1262814731
45894,0.1262814731
43340,0.1262814731
44836,0.1262814731
45819,0.1262814731
44887,0.1262814731
43048,0.1262814731
44855,0.1262814731
43925,0.1262814731
45678,0.1262814731
44818,0.1262814731
44661,0.1262814731
44675,0.1262814731
44865,0.1262814731
45619,0.1262814731
45817,0.1262814731
43420,0.1262814731
45881,0.1262814731
45732,0.1262814731
45760,0.1262814731
44638,0.1262814731
43812,0.1262814731
43930,0.1262814731
43019,0.1262814731
43986,0.1262814731
45661,0.1262814731
44682,0.1262814731
44840,0.1262814731
43915,0.1262814731
43734,0.1262814731
43903,0.1262814731
43407,0.1262814731
43793,0.1262814731
44659,0.1262814731
44853,0.1262814731
43076,0.1262814731
45808,0.1262814731
45887,0.1262814731
44706,0.1262814731
43736,0.1262814731
45848,0.1262814731
44825,0.1262814731
43983,0.1262814731
43947,0.1262814731
44878,0.1262814731
45694,0.1262814731
45821,0.1262814731
43031,0.1262814731
44633,0.1262814731
44874,0.1262814731
43325,0.1262814731
43351,0.1262814731
44903,0.1262814731
44627,0.1262814731
45868,0.1262814731
43940,0.1262814731
44681,0.1262814731
43830,0.1262814731
43023,0.1262814731
43832,0.1262814731
43932,0.1262814731
43777,0.1262814731
45741,0.1262814731
44683,0.1262814731
43771,0.1262814731
45682,0.1262814731
43788,0.1262814731
45686,0.1262814731
44276,0.1262814731
43759,0.1262814731
44882,0.1262814731
43008,0.1262814731
45813,0.1262814731
43402,0.1262814731
43719,0.1262814731
45764,0.1262814731
43155,0.1262814731
44867,0.1262814731
43001,0.1262814731
45638,0.1262814731
45771,0.1262814731
45645,0.1262814731
44622,0.1262814731
44691,0.1262814731
44662,0.1262814731
45807,0.1262814731
43935,0.1262814731
45896,0.1262814731
44721,0.1262814731
43720,0.1262814731
44270,0.1262814731
43321,0.1262814731
44842,0.1262814731
45620,0.1262814731
43981,0.1262814731
43148,0.1262814731
43913,0.1262814731
44657,0.1262814731
43464,0.1262814731
43512,0.1262814731
43457,0.1262814731
43071,0.1262814731
43014,0.1262814731
43716,0.1262814731
43942,0.1262814731
43811,0.1262814731
43003,0.1262814731
45806,0.1262814731
43951,0.1262814731
45859,0.1262814731
43406,0.1262814731
43787,0.1262814731
45348,0.1262814731
45874,0.1262814731
45863,0.1262814731
44813,0.1262814731
44883,0.1262814731
43056,0.1262814731
45867,0.1262814731
43791,0.1262814731
45696,0.1262814731
43756,0.1262814731
43027,0.1262814731
43731,0.1262814731
43037,0.1262814731
45858,0.1262814731
43749,0.1262814731
43780,0.1262814731
44815,0.1262814731
44705,0.1262814731
44654,0.1262814731
43005,0.1262814731
43824,0.1262814731
44709,0.1262814731
43413,0.1262814731
43018,0.1262814731
43836,0.1262814731
45843,0.1262814731
43766,0.1262814731
44612,0.1262814731
45613,0.1262814731
45648,0.1262814731
43730,0.1262814731
43948,0.1262814731
45630,0.1262814731
45840,0.1262814731
43912,0.1262814731
44875,0.1262814731
43926,0.1262814731
45814,0.1262814731
43934,0.1262814731
44688,0.1262814731
45886,0.1262814731
43015,0.1262814731
43943,0.1262814731
43909,0.1262814731
44618,0.1262814731
44637,0.1262814731
44844,0.1262814731
43920,0.1262814731
43526,0.1262814731
43320,0.1262814731
44890,0.1262814731
43334,0.1262814731
45629,0.1262814731
44695,0.1262814731
44851,0.1262814731
43150,0.1262814731
44643,0.1262814731
43718,0.1262814731
43945,0.1262814731
44644,0.1262814731
45659,0.1262814731
43330,0.1262814731
43822,0.1262814731
43524,0.1262814731
44809,0.1262814731
44685,0.1262814731
43556,0.1262814731
44804,0.1262814731
45854,0.1262814731
43028,0.1262814731
44669,0.1262814731
45623,0.1262814731
45769,0.1262814731
43548,0.1262814731
44217,0.1262814731
45836,0.1262814731
45835,0.1262814731
43746,0.1262814731
45885,0.1262814731
45850,0.1262814731
44807,0.1262814731
45711,0.1262814731
45877,0.1262814731
44677,0.1262814731
45680,0.1262814731
44702,0.1262814731
45662,0.1262814731
44680,0.1262814731
44656,0.1262814731
45895,0.1262814731
44907,0.1262814731
45820,0.1262814731
44608,0.1262814731
43760,0.1262814731
43326,0.1262814731
44730,0.1262814731
45801,0.1262814731
43845,0.1262814731
43157,0.1262814731
43928,0.1262814731
44676,0.1262814731
43713,0.1262814731
44817,0.1262814731
45684,0.1262814731
43341,0.1262814731
44601,0.1262814731
45657,0.1262814731
43843,0.1262814731
43910,0.1262814731
44861,0.1262814731
43727,0.1262814731
43739,0.1262814731
44703,0.1262814731
45687,0.1262814731
45362,0.1262814731
43728,0.1262814731
43988,0.1262814731
44615,0.1262814731
44830,0.1262814731
44671,0.1262814731
44799,0.1262814731
44711,0.1262814731
43335,0.1262814731
45636,0.1262814731
43927,0.1262814731
45802,0.1262814731
43058,0.1262814731
43974,0.1262814731
43970,0.1262814731
43972,0.1262814731
44670,0.1262814731
44678,0.1262814731
44679,0.1262814731
45876,0.1262814731
43721,0.1262814731
44735,0.1262814731
45699,0.1262814731
44687,0.1262814731
43941,0.1262814731
44888,0.1262814731
44881,0.1262814731
44767,0.1262814731
45893,0.1262814731
43033,0.1262814731
44492,0.1262814731
43916,0.1262814731
44850,0.1262814731
44856,0.1262814731
44653,0.1262814731
44750,0.1262814731
43702,0.1262814731
44660,0.1262814731
44860,0.1262814731
44701,0.1262814731
44639,0.1262814731
44636,0.1262814731
43937,0.1262814731
45839,0.1262814731
45838,0.1262814731
45837,0.1262814731
43093,0.1262814731
43761,0.1262814731
43985,0.1262814731
43984,0.1262814731
44845,0.1262814731
45861,0.1262814731
43828,0.1262814731
43738,0.1262814731
45683,0.1262814731
44697,0.1262814731
45779,0.1262814731
44617,0.1262814731
44610,0.1262814731
45853,0.1262814731
44663,0.0763151626
44837,0.0763151626
43451,0.0763151626
43529,0.0763151626
44904,0.0763151626
44708,0.0763151626
43754,0.0763151626
43359,0.0763151626
44629,0.0763151626
44641,0.0763151626
45889,0.0763151626
43747,0.0763151626
44645,0.0763151626
44432,0.0763151626
43107,0.0763151626
43977,0.0763151626
43342,0.0763151626
43735,0.0763151626
43138,0.0763151626
43938,0.0763151626
43011,0.0763151626
43022,0.0763151626
43778,0.0763151626
43767,0.0763151626
43917,0.0763151626
43804,0.0763151626
43944,0.0763151626
43842,0.0763151626
44621,0.0763151626
43006,0.0763151626
43323,0.0763151626
43764,0.0763151626
45830,0.0763151626
45331,0.0763151626
44849,0.0763151626
43062,0.0763151626
44827,0.0763151626
44833,0.0763151626
43025,0.0763151626
44854,0.0763151626
43332,0.0763151626
43758,0.0763151626
45880,0.0763151626
43783,0.0763151626
45831,0.0763151626
44841,0.0763151626
44718,0.0763151626
43907,0.0763151626
45832,0.0763151626
45827,0.0763151626
44287,0.0763151626
44667,0.0763151626
44720,0.0763151626
43302,0.0763151626
45390,0.0763151626
45851,0.0763151626
45809,0.0763151626
45786,0.0763151626
44714,0.0763151626
43762,0.0763151626
44704,0.0763151626
43773,0.0763151626
43782,0.0763151626
43055,0.0763151626
44651,0.0763151626
43066,0.0763151626
44628,0.0763151626
45833,0.0763151626
43080,0.0763151626
45812,0.0763151626
45652,0.0763151626
44427,0.0763151626
45805,0.0763151626
43905,0.0763151626
45690,0.0763151626
43802,0.0763151626
44820,0.0763151626
43046,0.0763151626
45669,0.0763151626
43516,0.0763151626
45775,0.0763151626
45303,0.0763151626
43462,0.0763151626
43779,0.0763151626
44611,0.0763151626
44620,0.0763151626
44802,0.0763151626
43950,0.0763151626
43973,0.0763151626
45810,0.0763151626
43725,0.0763151626
43350,0.0763151626
44707,0.0763151626
45873,0.0763151626
43963,0.0763151626
45890,0.0763151626
43740,0.0763151626
44281,0.0763151626
43030,0.0763151626
43961,0.0763151626
43976,0.0763151626
43358,0.0763151626
45640,0.0763151626
43701,0.0763151626
44646,0.0763151626
45844,0.0763151626
43840,0.0763151626
45891,0.0763151626
43906,0.0763151626
45875,0.0763151626
45897,0.0763151626
44626,0.0763151626
43968,0.0763151626
43149,0.0763151626
44699,0.0763151626
43971,0.0763151626
45616,0.0763151626
43952,0.0763151626
45804,0.0763151626
45715,0.0763151626
43844,0.0763151626
43837,0.0763151626
43105,0.0763151626
43908,0.0763151626
43130,0.0763151626
43316,0.0763151626
45653,0.0763151626
44689,0.0763151626
45841,0.0763151626
43939,0.0763151626
43315,0.0763151626
45849,0.0763151626
45898,0.0763151626
43013,0.0763151626
45855,0.0763151626
43345,0.0763151626
43933,0.0763151626
43821,0.0763151626
43314,0.0763151626
44652,0.0763151626
44805,0.0763151626
44606,0.0763151626
43953,0.0763151626
45872,0.0763151626
43050,0.0763151626
45724,0.0763151626
45656,0.0763151626
44710,0.0763151626
43068,0.0763151626
43356,0.0763151626
43147,0.0763151626
45663,0.0763151626
45856,0.0763151626
43536,0.0763151626
43337,0.0763151626
43901,0.0763151626
43964,0.0763151626
43511,0.0763151626
44624,0.0763151626
45879,0.0763151626
45816,0.0763151626
45894,0.0763151626
43340,0.0763151626
44836,0.0763151626
45819,0.0763151626
44887,0.0763151626
43048,0.0763151626
44855,0.0763151626
43925,0.0763151626
45678,0.0763151626
44818,0.0763151626
44661,0.0763151626
44675,0.0763151626
44865,0.0763151626
45619,0.0763151626
45817,0.0763151626
43420,0.0763151626
45881,0.0763151626
45732,0.0763151626
45760,0.0763151626
44638,0.0763151626
43812,0.0763151626
43930,0.0763151626
43019,0.0763151626
43986,0.0763151626
45661,0.0763151626
44682,0.0763151626
44840,0.0763151626
43915,0.0763151626
43734,0.0763151626
43903,0.0763151626
43407,0.0763151626
43793,0.0763151626
44659,0.0763151626
44853,0.0763151626
43076,0.0763151626
45808,0.0763151626
45887,0.0763151626
44706,0.0763151626
43736,0.0763151626
45848,0.0763151626
44825,0.0763151626
43983,0.0763151626
43947,0.0763151626
44878,0.0763151626
45694,0.0763151626
45821,0.0763151626
43031,0.0763151626
44633,0.0763151626
44874,0.0763151626
43325,0.0763151626
43351,0.0763151626
44903,0.0763151626
44627,0.0763151626
45868,0.0763151626
43940,0.0763151626
44681,0.0763151626
43830,0.0763151626
43023,0.0763151626
43832,0.0763151626
43932,0.0763151626
43777,0.0763151626
45741,0.0763151626
44683,0.0763151626
43771,0.0763151626
45682,0.0763151626
43788,0.0763151626
45686,0.0763151626
44276,0.0763151626
43759,0.0763151626
44882,0.0763151626
43008,0.0763151626
45813,0.0763151626
43402,0.0763151626
43719,0.0763151626
45764,0.0763151626
43155,0.0763151626
44867,0.0763151626
43001,0.0763151626
45638,0.0763151626
45771,0.0763151626
45645,0.0763151626
44622,0.0763151626
44691,0.0763151626
44662,0.0763151626
45807,0.0763151626
43935,0.0763151626
45896,0.0763151626
44721,0.0763151626
43720,0.0763151626
44270,0.0763151626
43321,0.0763151626
44842,0.0763151626
45620,0.0763151626
43981,0.0763151626
43148,0.0763151626
43913,0.0763151626
44657,0.0763151626
43464,0.0763151626
43512,0.0763151626
43457,0.0763151626
43071,0.0763151626
43014,0.0763151626
43716,0.0763151626
43942,0.0763151626
43811,0.0763151626
43003,0.0763151626
45806,0.0763151626
43951,0.0763151626
45859,0.0763151626
43406,0.0763151626
43787,0.0763151626
45348,0.0763151626
45874,0.0763151626
45863,0.0763151626
44813,0.0763151626
44883,0.0763151626
43056,0.0763151626
45867,0.0763151626
43791,0.0763151626
45696,0.0763151626
43756,0.0763151626
43027,0.0763151626
43731,0.0763151626
43037,0.0763151626
45858,0.0763151626
43749,0.0763151626
43780,0.0763151626
44815,0.0763151626
44705,0.0763151626
44654,0.0763151626
43005,0.0763151626
43824,0.0763151626
44709,0.0763151626
43413,0.0763151626
43018,0.0763151626
43836,0.0763151626
45843,0.0763151626
43766,0.0763151626
44612,0.0763151626
45613,0.0763151626
45648,0.0763151626
43730,0.0763151626
43948,0.0763151626
45630,0.0763151626
45840,0.0763151626
43912,0.0763151626
44875,0.0763151626
43926,0.0763151626
45814,0.0763151626
43934,0.0763151626
44688,0.0763151626
45886,0.0763151626
43015,0.0763151626
43943,0.0763151626
43909,0.0763151626
44618,0.0763151626
44637,0.0763151626
44844,0.0763151626
43920,0.0763151626
43526,0.0763151626
43320,0.0763151626
44890,0.0763151626
43334,0.0763151626
45629,0.0763151626
44695,0.0763151626
44851,0.0763151626
43150,0.0763151626
44643,0.0763151626
43718,0.0763151626
43945,0.0763151626
44644,0.0763151626
45659,0.0763151626
43330,0.0763151626
43822,0.0763151626
43524,0.0763151626
44809,0.0763151626
44685,0.0763151626
43556,0.0763151626
44804,0.0763151626
45854,0.0763151626
43028,0.0763151626
44669,0.0763151626
45623,0.0763151626
45769,0.0763151626
43548,0.0763151626
44217,0.0763151626
45836,0.0763151626
45835,0.0763151626
43746,0.0763151626
45885,0.0763151626
45850,0.0763151626
44807,0.0763151626
45711,0.0763151626
45877,0.0763151626
44677,0.0763151626
45680,0.0763151626
44702,0.0763151626
45662,0.0763151626
44680,0.0763151626
44656,0.0763151626
45895,0.0763151626
44907,0.0763151626
45820,0.0763151626
44608,0.0763151626
43760,0.0763151626
43326,0.0763151626
44730,0.0763151626
45801,0.0763151626
43845,0.0763151626
43157,0.0763151626
43928,0.0763151626
44676,0.0763151626
43713,0.0763151626
44817,0.0763151626
45684,0.0763151626
43341,0.0763151626
44601,0.0763151626
45657,0.0763151626
43843,0.0763151626
43910,0.0763151626
44861,0.0763151626
43727,0.0763151626
43739,0.0763151626
44703,0.0763151626
45687,0.0763151626
45362,0.0763151626
43728,0.0763151626
43988,0.0763151626
44615,0.0763151626
44830,0.0763151626
44671,0.0763151626
44799,0.0763151626
44711,0.0763151626
43335,0.0763151626
45636,0.0763151626
43927,0.0763151626
45802,0.0763151626
43058,0.0763151626
43974,0.0763151626
43970,0.0763151626
43972,0.0763151626
44670,0.0763151626
44678,0.0763151626
44679,0.0763151626
45876,0.0763151626
43721,0.0763151626
44735,0.0763151626
45699,0.0763151626
44687,0.0763151626
43941,0.0763151626
44888,0.0763151626
44881,0.0763151626
44767,0.0763151626
45893,0.0763151626
43033,0.0763151626
44492,0.0763151626
43916,0.0763151626
44850,0.0763151626
44856,0.0763151626
44653,0.0763151626
44750,0.0763151626
43702,0.0763151626
44660,0.0763151626
44860,0.0763151626
44701,0.0763151626
44639,0.0763151626
44636,0.0763151626
43937,0.0763151626
45839,0.0763151626
45838,0.0763151626
45837,0.0763151626
43093,0.0763151626
43761,0.0763151626
43985,0.0763151626
43984,0.0763151626
44845,0.0763151626
45861,0.0763151626
43828,0.0763151626
43738,0.0763151626
45683,0.0763151626
44697,0.0763151626
45779,0.0763151626
44617,0.0763151626
44610,0.0763151626
45853,0.0763151626
72863,0.0832543358
72946,0.0832543358
72846,0.0832543358
72855,0.0832543358
72824,0.0832543358
72937,0.0832543358
72821,0.0832543358
72903,0.0832543358
72941,0.0832543358
72933,0.0832543358
72959,0.0832543358
72865,0.0832543358
72851,0.0832543358
72830,0.0832543358
72774,0.0832543358
72927,0.0832543358
72847,0.0832543358
72952,0.0832543358
72832,0.0832543358
72958,0.0832543358
72951,0.0832543358
72930,0.0832543358
72921,0.0832543358
72901,0.0832543358
72923,0.0832543358
72834,0.0832543358
72956,0.0832543358
72947,0.0832543358
72943,0.0832543358
72928,0.0832543358
72845,0.0832543358
72840,0.0832543358
72835,0.0832543358
72919,0.0832543358
72936,0.0832543358
72916,0.0832543358
72905,0.0832543358
72949,0.0832543358
72908,0.0832543358
72904,0.0832543358
72934,0.0832543358
72906,0.0832543358
72918,0.0832543358
72913,0.0832543358
72820,0.0832543358
72957,0.0832543358
72902,0.0832543358
72917,0.0832543358
72914,0.0832543358
72935,0.0832543358
73717,0.0926123141
73048,0.0926123141
74726,0.0926123141
74940,0.0926123141
74561,0.0926123141
74467,0.0926123141
74650,0.0926123141
74875,0.0926123141
73040,0.0926123141
73737,0.0926123141
74948,0.0926123141
73075,0.0926123141
74801,0.0926123141
73446,0.0926123141
73801,0.0926123141
74902,0.0926123141
73439,0.0926123141
74854,0.0926123141
74860,0.0926123141
74437,0.0926123141
73728,0.0926123141
74630,0.0926123141
73069,0.0926123141
73741,0.0926123141
73030,0.0926123141
73151,0.0926123141
73646,0.0926123141
73761,0.0926123141
74428,0.0926123141
74063,0.0926123141
74842,0.0926123141
74855,0.0926123141
73669,0.0926123141
73860,0.0926123141
73068,0.0926123141
74881,0.0926123141
74818,0.0926123141
74955,0.0926123141
73739,0.0926123141
73056,0.0926123141
74643,0.0926123141
73760,0.0926123141
74884,0.0926123141
73103,0.0926123141
73044,0.0926123141
73759,0.0926123141
73102,0.0926123141
73459,0.0926123141
74039,0.0926123141
73736,0.0926123141
73753,0.0926123141
74878,0.0926123141
74867,0.0926123141
73663,0.0926123141
73145,0.0926123141
73121,0.0926123141
73832,0.0926123141
73726,0.0926123141
73045,0.0926123141
74640,0.0926123141
73755,0.0926123141
74956,0.0926123141
73762,0.0926123141
73743,0.0926123141
74401,0.0926123141
73061,0.0926123141
73659,0.0926123141
73108,0.0926123141
74871,0.0926123141
74868,0.0926123141
74653,0.0926123141
73077,0.0926123141
73853,0.0926123141
73742,0.0926123141
73491,0.0926123141
73116,0.0926123141
73150,0.0926123141
74066,0.0926123141
74753,0.0926123141
74041,0.0926123141
73169,0.0926123141
73086,0.0926123141
73773,0.0926123141
74825,0.0926123141
73016,0.0926123141
73019,0.0926123141
73463,0.0926123141
73443,0.0926123141
73043,0.0926123141
73127,0.0926123141
74047,0.0926123141
74426,0.0926123141
73481,0.0926123141
74079,0.0926123141
73841,0.0926123141
74848,0.0926123141
73453,0.0926123141
73107,0.0926123141
73733,0.0926123141
73131,0.0926123141
74804,0.0926123141
73858,0.0926123141
73749,0.0926123141
73179,0.0926123141
74436,0.0926123141
74827,0.0926123141
73084,0.0926123141
74748,0.0926123141
73744,0.0926123141
73122,0.0926123141
74470,0.0926123141
73722,0.0926123141
74959,0.0926123141
73658,0.0926123141
74472,0.0926123141
73049,0.0926123141
74062,0.0926123141
74651,0.0926123141
74944,0.0926123141
73054,0.0926123141
73758,0.0926123141
74946,0.0926123141
74533,0.0926123141
73034,0.0926123141
74856,0.0926123141
73533,0.0926123141
74023,0.0926123141
73460,0.0926123141
73731,0.0926123141
73766,0.0926123141
73036,0.0926123141
73438,0.0926123141
74831,0.0926123141
73064,0.0926123141
74045,0.0926123141
73772,0.0926123141
74441,0.0926123141
74445,0.0926123141
73134,0.0926123141
73701,0.0926123141
73052,0.0926123141
74469,0.0926123141
73754,0.0926123141
73135,0.0926123141
74646,0.0926123141
73105,0.0926123141
73093,0.0926123141
74729,0.0926123141
74873,0.0926123141
73170,0.0926123141
74859,0.0926123141
74044,0.0926123141
73085,0.0926123141
74038,0.0926123141
73095,0.0926123141
73160,0.0926123141
74464,0.0926123141
73442,0.0926123141
74930,0.0926123141
74425,0.0926123141
73058,0.0926123141
73434,0.0926123141
73719,0.0926123141
73401,0.0926123141
74081,0.0926123141
73165,0.0926123141
73738,0.0926123141
73072,0.0926123141
74731,0.0926123141
74423,0.0926123141
73026,0.0926123141
74032,0.0926123141
73059,0.0926123141
74429,0.0926123141
73104,0.0926123141
74834,0.0926123141
74572,0.0926123141
73008,0.0926123141
73448,0.0926123141
73115,0.0926123141
73173,0.0926123141
73455,0.0926123141
73097,0.0926123141
74824,0.0926123141
73063,0.0926123141
74085,0.0926123141
74730,0.0926123141
73488,0.0926123141
74647,0.0926123141
74052,0.0926123141
73771,0.0926123141
74059,0.0926123141
73142,0.0926123141
73112,0.0926123141
73028,0.0926123141
73111,0.0926123141
73003,0.0926123141
73128,0.0926123141
74851,0.0926123141
74937,0.0926123141
73012,0.0926123141
73125,0.0926123141
74936,0.0926123141
73073,0.0926123141
74932,0.0926123141
74741,0.0926123141
74020,0.0926123141
73114,0.0926123141
74857,0.0926123141
73010,0.0926123141
73433,0.0926123141
73109,0.0926123141
74837,0.0926123141
74701,0.0926123141
73763,0.0926123141
74010,0.0926123141
73456,0.0926123141
73020,0.0926123141
73099,0.0926123141
74447,0.0926123141
73110,0.0926123141
74058,0.0926123141
74869,0.0926123141
73159,0.0926123141
73089,0.0926123141
74035,0.0926123141
73444,0.0926123141
73852,0.0926123141
74941,0.0926123141
74962,0.0926123141
73756,0.0926123141
74864,0.0926123141
74832,0.0926123141
74026,0.0926123141
74954,0.0926123141
74865,0.0926123141
73718,0.0926123141
73130,0.0926123141
74632,0.0926123141
73757,0.0926123141
73447,0.0926123141
73449,0.0926123141
74078,0.0926123141
73117,0.0926123141
74454,0.0926123141
74939,0.0926123141
74077,0.0926123141
73654,0.0926123141
73106,0.0926123141
73735,0.0926123141
74733,0.0926123141
73032,0.0926123141
74636,0.0926123141
73857,0.0926123141
74403,0.0926123141
73078,0.0926123141
74014,0.0926123141
74074,0.0926123141
73141,0.0926123141
74953,0.0926123141
74723,0.0926123141
73729,0.0926123141
73065,0.0926123141
73129,0.0926123141
73730,0.0926123141
73007,0.0926123141
74843,0.0926123141
73025,0.0926123141
73139,0.0926123141
73162,0.0926123141
74644,0.0926123141
73768,0.0926123141
74011,0.0926123141
73440,0.0926123141
73057,0.0926123141
73727,0.0926123141
73838,0.0926123141
74131,0.0926123141
73667,0.0926123141
74462,0.0926123141
73120,0.0926123141
73149,0.0926123141
74820,0.0926123141
73050,0.0926123141
74033,0.0926123141
73705,0.0926123141
74849,0.0926123141
73013,0.0926123141
73450,0.0926123141
73132,0.0926123141
74966,0.0926123141
73051,0.0926123141
73098,0.0926123141
73835,0.0926123141
74872,0.0926123141
74421,0.0926123141
73716,0.0926123141
74829,0.0926123141
73014,0.0926123141
74852,0.0926123141
73119,0.0926123141
73082,0.0926123141
73090,0.0926123141
74604,0.0926123141
73859,0.0926123141
74008,0.0926123141
